Line,Date,OnTimeRate,AddedJourneyMin,Passengers,TerminalOTP,ServiceAreaIncome,IncomeBracket,Modernized,CBTCActivation
N,2019-06-01,0.828,2.156,3597187,0.7668,129348.0,High,No,
N,2019-07-01,0.8307,2.18,3767888,0.7513,129348.0,High,No,
N,2019-08-01,0.8662,1.458,3520396,0.8319,129348.0,High,No,
N,2019-09-01,0.8662,1.525,3183366,0.811,129348.0,High,No,
N,2019-10-01,0.8474,1.745,3899180,0.7767,129348.0,High,No,
N,2019-11-01,0.8481,1.684,3413826,0.7269,129348.0,High,No,
N,2019-12-01,0.8351,1.974,3595732,0.7109,129348.0,High,No,
N,2020-01-01,0.8151,2.42,4061749,0.6796,129348.0,High,No,
N,2020-02-01,0.8067,2.624,3237606,0.6326,129348.0,High,No,
N,2020-03-01,0.8117,2.452,1749629,0.7086,129348.0,High,No,
N,2020-04-01,0.7548,1.676,154539,0.6591,129348.0,High,No,
N,2020-05-01,0.843,0.202,282884,0.8532,129348.0,High,No,
N,2020-06-01,0.8248,1.454,639500,0.8099,129348.0,High,No,
N,2020-07-01,0.7962,2.293,801560,0.7614,129348.0,High,No,
N,2020-08-01,0.8189,2.069,955466,0.8029,129348.0,High,No,
N,2020-09-01,0.8183,1.806,940808,0.7869,129348.0,High,No,
N,2020-10-01,0.8317,1.688,1278179,0.8168,129348.0,High,No,
N,2020-11-01,0.7937,2.173,1252791,0.7981,129348.0,High,No,
N,2020-12-01,0.8015,2.114,1355100,0.7901,129348.0,High,No,
N,2021-01-01,0.8341,1.615,1158376,0.8406,129348.0,High,No,
N,2021-02-01,0.7817,3.462,1093843,0.763,129348.0,High,No,
N,2021-03-01,0.8282,1.67,1395167,0.8451,129348.0,High,No,
N,2021-04-01,0.8283,1.565,1401549,0.8741,129348.0,High,No,
N,2021-05-01,0.8108,2.362,1247733,0.8222,129348.0,High,No,
N,2021-06-01,0.795,2.174,1581280,0.7689,129348.0,High,No,
N,2021-07-01,0.7995,2.025,1532811,0.7566,129348.0,High,No,
N,2021-08-01,0.7856,2.356,1750936,0.7409,129348.0,High,No,
N,2021-09-01,0.7934,2.209,1577821,0.7126,129348.0,High,No,
N,2021-10-01,0.8113,1.907,1958646,0.7614,129348.0,High,No,
N,2021-11-01,0.7938,2.129,2232005,0.7532,129348.0,High,No,
N,2021-12-01,0.8014,2.109,2289577,0.7163,129348.0,High,No,
N,2022-01-01,0.7882,2.604,2758901,0.7029,129348.0,High,No,
N,2022-02-01,0.8034,2.194,1722646,0.7586,129348.0,High,No,
N,2022-03-01,0.8008,2.209,2395713,0.7228,129348.0,High,No,
N,2022-04-01,0.8036,2.514,2261557,0.7579,129348.0,High,No,
N,2022-05-01,0.7982,2.237,2284534,0.7422,129348.0,High,No,
N,2022-06-01,0.8256,1.771,2381544,0.7646,129348.0,High,No,
N,2022-07-01,0.8433,1.499,2173861,0.7388,129348.0,High,No,
N,2022-08-01,0.842,1.657,2361098,0.7489,129348.0,High,No,
N,2022-09-01,0.8341,1.801,2109333,0.7171,129348.0,High,No,
N,2022-10-01,0.8404,1.757,2589223,0.7386,129348.0,High,No,
N,2022-11-01,0.827,2.006,2541592,0.7186,129348.0,High,No,
N,2022-12-01,0.8265,2.043,2593600,0.7465,129348.0,High,No,
N,2023-01-01,0.8568,1.516,2579893,0.8089,129348.0,High,No,
N,2023-02-01,0.8298,2.324,2253992,0.7407,129348.0,High,No,
N,2023-03-01,0.8254,2.039,2892281,0.7563,129348.0,High,No,
N,2023-04-01,0.8442,1.71,2442211,0.7432,129348.0,High,No,
N,2023-05-01,0.8208,2.146,2795737,0.6916,129348.0,High,No,
N,2023-06-01,0.8341,1.777,2841828,0.6903,129348.0,High,No,
N,2023-07-01,0.8102,2.24,2529164,0.7229,129348.0,High,No,
N,2023-08-01,0.8185,2.401,2702291,0.7341,129348.0,High,No,
N,2023-09-01,0.8041,2.316,2127136,0.6608,129348.0,High,No,
N,2023-10-01,0.8236,1.847,2963634,0.7618,129348.0,High,No,
N,2023-11-01,0.8166,1.952,2852749,0.7479,129348.0,High,No,
N,2023-12-01,0.7958,2.268,2719477,0.6752,129348.0,High,No,
N,2024-01-01,0.8165,2.226,2679017,0.6826,129348.0,High,No,
N,2024-02-01,0.8176,2.333,2319955,0.6969,129348.0,High,No,
N,2024-03-01,0.8427,1.696,2759568,0.7528,129348.0,High,No,
N,2024-04-01,0.846,1.622,2946997,0.7784,129348.0,High,No,
N,2024-05-01,0.8265,2.203,2817874,0.7123,129348.0,High,No,
N,2024-06-01,0.8565,1.502,2669717,0.7798,129348.0,High,No,
N,2024-07-01,0.8458,1.723,2885069,0.773,129348.0,High,No,
N,2024-08-01,0.8517,1.527,2595182,0.742,129348.0,High,No,
N,2024-09-01,0.8276,1.845,2681832,0.7553,129348.0,High,No,
N,2024-10-01,0.8031,2.209,3102566,0.7593,129348.0,High,No,
N,2024-11-01,0.8018,2.269,2852914,0.7968,129348.0,High,No,
N,2024-12-01,0.8048,2.365,2978124,0.7593,129348.0,High,No,
N,2025-01-01,0.8277,2.215,3446661,0.7701,129348.0,High,No,
N,2025-02-01,0.8377,1.771,2796109,0.7712,129348.0,High,No,
N,2025-03-01,0.8445,1.689,3066351,0.8108,129348.0,High,No,
N,2025-04-01,0.8489,1.589,3375112,0.7921,129348.0,High,No,
N,2025-05-01,0.8524,1.584,3275031,0.8047,129348.0,High,No,
N,2025-06-01,0.8535,1.387,3142912,0.756,129348.0,High,No,
N,2025-07-01,0.8109,2.286,3450357,0.7423,129348.0,High,No,
N,2025-08-01,0.8416,2.014,3156032,0.7531,129348.0,High,No,
N,2025-09-01,0.8247,2.682,3044305,0.7539,129348.0,High,No,
N,2025-10-01,0.812,2.118,3753725,0.727,129348.0,High,No,
N,2025-11-01,0.8298,1.894,3152972,0.7582,129348.0,High,No,
N,2025-12-01,0.8225,2.077,3671311,0.7269,129348.0,High,No,
N,2026-01-01,0.7996,2.523,3156271,0.7026,129348.0,High,No,
N,2026-02-01,0.7702,3.179,2753852,0.6798,129348.0,High,No,
N,2026-03-01,0.8124,2.148,3576652,0.741,129348.0,High,No,
Q,2017-03-01,0.7985,2.723,4707752,0.6643,124814.0,High,No,
Q,2017-04-01,0.8145,2.289,4186442,0.6877,124814.0,High,No,
Q,2017-05-01,0.7851,3.076,5053125,0.6359,124814.0,High,No,
Q,2017-06-01,0.7941,2.346,4933298,0.615,124814.0,High,No,
Q,2017-07-01,0.7927,2.428,4377367,0.6084,124814.0,High,No,
Q,2017-08-01,0.7924,2.668,5098484,0.6621,124814.0,High,No,
Q,2017-09-01,0.7823,2.557,4089857,0.6634,124814.0,High,No,
Q,2017-10-01,0.7654,2.795,5343376,0.7094,124814.0,High,No,
Q,2017-11-01,0.7938,2.112,5171696,0.646,124814.0,High,No,
Q,2017-12-01,0.7922,2.401,4609055,0.6639,124814.0,High,No,
Q,2018-01-01,0.7244,3.807,5120442,0.5888,124814.0,High,No,
Q,2018-02-01,0.7817,2.78,4439971,0.6435,124814.0,High,No,
Q,2018-03-01,0.7919,2.353,5219073,0.6968,124814.0,High,No,
Q,2018-04-01,0.8022,2.377,5176215,0.7227,124814.0,High,No,
Q,2018-05-01,0.7823,2.494,5655207,0.6068,124814.0,High,No,
Q,2018-06-01,0.7864,2.469,5361745,0.661,124814.0,High,No,
Q,2018-07-01,0.8231,1.906,5360157,0.7265,124814.0,High,No,
Q,2018-08-01,0.783,2.868,5702422,0.6747,124814.0,High,No,
Q,2018-09-01,0.7889,2.54,4448814,0.6409,124814.0,High,No,
Q,2018-10-01,0.7668,3.011,5893942,0.6932,124814.0,High,No,
Q,2018-11-01,0.75,2.866,5574576,0.6981,124814.0,High,No,
Q,2018-12-01,0.7719,2.626,5210861,0.7846,124814.0,High,No,
Q,2019-01-01,0.8345,1.788,5586979,0.8267,124814.0,High,No,
Q,2019-02-01,0.7992,2.605,4562282,0.7781,124814.0,High,No,
Q,2019-03-01,0.8312,1.833,5305648,0.8179,124814.0,High,No,
Q,2019-04-01,0.8131,2.194,5488356,0.8286,124814.0,High,No,
Q,2019-05-01,0.8247,1.856,5522865,0.8631,124814.0,High,No,
Q,2019-06-01,0.8214,1.847,5079288,0.8795,124814.0,High,No,
Q,2019-07-01,0.8069,2.083,5330146,0.8279,124814.0,High,No,
Q,2019-08-01,0.8328,1.61,5198112,0.884,124814.0,High,No,
Q,2019-09-01,0.8252,1.83,4563159,0.8642,124814.0,High,No,
Q,2019-10-01,0.7848,2.354,5991826,0.8248,124814.0,High,No,
Q,2019-11-01,0.7636,3.156,5193926,0.8531,124814.0,High,No,
Q,2019-12-01,0.8006,2.177,5374766,0.804,124814.0,High,No,
Q,2020-01-01,0.8149,2.027,5626049,0.8343,124814.0,High,No,
Q,2020-02-01,0.8061,2.262,4534459,0.8281,124814.0,High,No,
Q,2020-03-01,0.8095,2.115,2478290,0.8483,124814.0,High,No,
Q,2020-04-01,0.8099,0.385,245804,0.8346,124814.0,High,No,
Q,2020-05-01,0.8957,-0.229,407817,0.9492,124814.0,High,No,
Q,2020-06-01,0.8262,1.386,742504,0.9081,124814.0,High,No,
Q,2020-07-01,0.8013,1.867,920954,0.858,124814.0,High,No,
Q,2020-08-01,0.8117,2.482,1094193,0.8678,124814.0,High,No,
Q,2020-09-01,0.8207,1.557,1142658,0.897,124814.0,High,No,
Q,2020-10-01,0.8441,1.071,1623318,0.9111,124814.0,High,No,
Q,2020-11-01,0.8209,1.406,1504315,0.8827,124814.0,High,No,
Q,2020-12-01,0.7998,1.862,1646755,0.831,124814.0,High,No,
Q,2021-01-01,0.8275,1.497,1375155,0.8656,124814.0,High,No,
Q,2021-02-01,0.7668,3.62,1300701,0.7807,124814.0,High,No,
Q,2021-03-01,0.8229,1.594,1659806,0.8659,124814.0,High,No,
Q,2021-04-01,0.8256,1.515,1677288,0.88,124814.0,High,No,
Q,2021-05-01,0.7861,2.41,1537763,0.7906,124814.0,High,No,
Q,2021-06-01,0.7827,2.211,1985110,0.7378,124814.0,High,No,
Q,2021-07-01,0.7949,2.041,1929082,0.7695,124814.0,High,No,
Q,2021-08-01,0.7709,2.369,2197073,0.7173,124814.0,High,No,
Q,2021-09-01,0.7782,2.29,1925166,0.7265,124814.0,High,No,
Q,2021-10-01,0.7786,2.096,2487184,0.7627,124814.0,High,No,
Q,2021-11-01,0.7715,2.191,2824295,0.7587,124814.0,High,No,
Q,2021-12-01,0.7693,2.267,2895267,0.7346,124814.0,High,No,
Q,2022-01-01,0.7946,2.114,3182559,0.716,124814.0,High,No,
Q,2022-02-01,0.8039,2.075,2136591,0.7345,124814.0,High,No,
Q,2022-03-01,0.7995,2.086,2982591,0.7395,124814.0,High,No,
Q,2022-04-01,0.7892,2.394,2891601,0.7744,124814.0,High,No,
Q,2022-05-01,0.7878,2.323,2870642,0.7686,124814.0,High,No,
Q,2022-06-01,0.8137,1.923,2915456,0.7612,124814.0,High,No,
Q,2022-07-01,0.8079,1.99,2759810,0.7359,124814.0,High,No,
Q,2022-08-01,0.8049,1.949,2974854,0.7546,124814.0,High,No,
Q,2022-09-01,0.7957,2.234,2626768,0.7418,124814.0,High,No,
Q,2022-10-01,0.7938,2.32,3311719,0.6464,124814.0,High,No,
Q,2022-11-01,0.7683,2.616,3308799,0.7025,124814.0,High,No,
Q,2022-12-01,0.783,2.405,3337769,0.7684,124814.0,High,No,
Q,2023-01-01,0.8195,1.813,3276771,0.8143,124814.0,High,No,
Q,2023-02-01,0.7914,2.634,2908817,0.7993,124814.0,High,No,
Q,2023-03-01,0.7961,2.074,3709333,0.7894,124814.0,High,No,
Q,2023-04-01,0.8174,1.87,3174168,0.8258,124814.0,High,No,
Q,2023-05-01,0.8058,1.939,3568128,0.7794,124814.0,High,No,
Q,2023-06-01,0.813,1.799,3619460,0.7598,124814.0,High,No,
Q,2023-07-01,0.7975,2.165,3343021,0.7412,124814.0,High,No,
Q,2023-08-01,0.7954,2.057,3443658,0.7724,124814.0,High,No,
Q,2023-09-01,0.7853,2.211,2846546,0.7903,124814.0,High,No,
Q,2023-10-01,0.8084,1.875,3754568,0.824,124814.0,High,No,
Q,2023-11-01,0.7917,2.149,3556407,0.7859,124814.0,High,No,
Q,2023-12-01,0.7877,2.097,3383215,0.7974,124814.0,High,No,
Q,2024-01-01,0.775,2.582,3219529,0.7365,124814.0,High,No,
Q,2024-02-01,0.7993,2.092,2762358,0.772,124814.0,High,No,
Q,2024-03-01,0.794,2.291,3320362,0.7879,124814.0,High,No,
Q,2024-04-01,0.8183,1.833,3516605,0.8055,124814.0,High,No,
Q,2024-05-01,0.799,2.244,3356211,0.8406,124814.0,High,No,
Q,2024-06-01,0.8101,1.978,3217009,0.7946,124814.0,High,No,
Q,2024-07-01,0.7953,2.251,3460815,0.8098,124814.0,High,No,
Q,2024-08-01,0.8236,1.858,3069828,0.8022,124814.0,High,No,
Q,2024-09-01,0.8042,2.168,3286226,0.7646,124814.0,High,No,
Q,2024-10-01,0.7883,2.234,3838658,0.8058,124814.0,High,No,
Q,2024-11-01,0.8129,1.803,3460366,0.8622,124814.0,High,No,
Q,2024-12-01,0.7698,2.694,3641934,0.7443,124814.0,High,No,
Q,2025-01-01,0.7916,2.398,4237533,0.8272,124814.0,High,No,
Q,2025-02-01,0.8132,1.981,3381437,0.8377,124814.0,High,No,
Q,2025-03-01,0.8021,2.247,3749018,0.845,124814.0,High,No,
Q,2025-04-01,0.816,1.836,4096435,0.8587,124814.0,High,No,
Q,2025-05-01,0.8102,2.071,3995259,0.7999,124814.0,High,No,
Q,2025-06-01,0.8117,2.0,3647250,0.8046,124814.0,High,No,
Q,2025-07-01,0.77,2.938,4193381,0.797,124814.0,High,No,
Q,2025-08-01,0.8072,2.25,3795422,0.8022,124814.0,High,No,
Q,2025-09-01,0.7982,2.322,3617400,0.7967,124814.0,High,No,
Q,2025-10-01,0.7763,2.846,4537679,0.7728,124814.0,High,No,
Q,2025-11-01,0.786,2.355,3773134,0.8066,124814.0,High,No,
Q,2025-12-01,0.8011,2.285,4388807,0.8064,124814.0,High,No,
Q,2026-01-01,0.77,3.004,3700385,0.7284,124814.0,High,No,
Q,2026-02-01,0.7415,3.374,3258279,0.7124,124814.0,High,No,
Q,2026-03-01,0.7843,2.55,4226948,0.782,124814.0,High,No,
R,2017-03-01,0.8525,1.719,5785056,0.6711,122976.0,High,No,
R,2017-04-01,0.8444,1.714,5073179,0.7091,122976.0,High,No,
R,2017-05-01,0.8471,1.781,5818665,0.7376,122976.0,High,No,
R,2017-06-01,0.8509,1.547,5685596,0.6773,122976.0,High,No,
R,2017-07-01,0.8627,1.251,4970965,0.7073,122976.0,High,No,
R,2017-08-01,0.8482,1.567,5820634,0.7172,122976.0,High,No,
R,2017-09-01,0.8607,1.403,4567687,0.6837,122976.0,High,No,
R,2017-10-01,0.8524,1.602,5944448,0.6479,122976.0,High,No,
R,2017-11-01,0.848,1.548,5907228,0.639,122976.0,High,No,
R,2017-12-01,0.8377,1.693,5695960,0.6203,122976.0,High,No,
R,2018-01-01,0.8272,1.923,6014255,0.559,122976.0,High,No,
R,2018-02-01,0.828,1.967,5044655,0.5414,122976.0,High,No,
R,2018-03-01,0.851,1.511,5877038,0.646,122976.0,High,No,
R,2018-04-01,0.8593,1.508,5915203,0.6846,122976.0,High,No,
R,2018-05-01,0.8546,1.645,6399645,0.5862,122976.0,High,No,
R,2018-06-01,0.8511,1.575,6089326,0.581,122976.0,High,No,
R,2018-07-01,0.8474,1.602,5671932,0.4855,122976.0,High,No,
R,2018-08-01,0.8213,2.105,6024563,0.4153,122976.0,High,No,
R,2018-09-01,0.8165,2.11,4883707,0.4684,122976.0,High,No,
R,2018-10-01,0.8233,2.16,6632944,0.4796,122976.0,High,No,
R,2018-11-01,0.8083,2.315,6396936,0.4679,122976.0,High,No,
R,2018-12-01,0.8275,2.029,6063549,0.5854,122976.0,High,No,
R,2019-01-01,0.8629,1.59,6544820,0.6703,122976.0,High,No,
R,2019-02-01,0.8619,1.563,5136365,0.6833,122976.0,High,No,
R,2019-03-01,0.8674,1.516,5979974,0.6776,122976.0,High,No,
R,2019-04-01,0.852,1.853,6186054,0.6601,122976.0,High,No,
R,2019-05-01,0.8656,1.579,6183893,0.7182,122976.0,High,No,
R,2019-06-01,0.8442,1.899,5711620,0.6977,122976.0,High,No,
R,2019-07-01,0.8671,1.556,5972789,0.7323,122976.0,High,No,
R,2019-08-01,0.8654,1.537,5937404,0.7851,122976.0,High,No,
R,2019-09-01,0.8731,1.326,5141281,0.8001,122976.0,High,No,
R,2019-10-01,0.8592,1.31,6704801,0.7917,122976.0,High,No,
R,2019-11-01,0.8555,1.45,5846053,0.7492,122976.0,High,No,
R,2019-12-01,0.8421,1.52,6112062,0.7528,122976.0,High,No,
R,2020-01-01,0.8397,1.742,6488169,0.7845,122976.0,High,No,
R,2020-02-01,0.8392,1.568,5107763,0.8159,122976.0,High,No,
R,2020-03-01,0.848,1.26,2811878,0.8614,122976.0,High,No,
R,2020-04-01,0.7487,1.457,224361,0.8412,122976.0,High,No,
R,2020-05-01,0.833,0.115,382415,0.9467,122976.0,High,No,
R,2020-06-01,0.8481,1.128,783813,0.8879,122976.0,High,No,
R,2020-07-01,0.839,1.287,987872,0.8787,122976.0,High,No,
R,2020-08-01,0.8529,1.046,1190891,0.9097,122976.0,High,No,
R,2020-09-01,0.8454,1.187,1225779,0.877,122976.0,High,No,
R,2020-10-01,0.845,1.188,1699351,0.8954,122976.0,High,No,
R,2020-11-01,0.832,1.413,1591194,0.8819,122976.0,High,No,
R,2020-12-01,0.8425,1.17,1796981,0.8876,122976.0,High,No,
R,2021-01-01,0.8393,1.303,1501197,0.8752,122976.0,High,No,
R,2021-02-01,0.8313,1.587,1410869,0.8631,122976.0,High,No,
R,2021-03-01,0.8562,1.036,1807410,0.9068,122976.0,High,No,
R,2021-04-01,0.8597,0.991,1839599,0.9095,122976.0,High,No,
R,2021-05-01,0.8361,1.466,1686901,0.8647,122976.0,High,No,
R,2021-06-01,0.813,1.682,2168813,0.7956,122976.0,High,No,
R,2021-07-01,0.8173,1.638,2094721,0.8378,122976.0,High,No,
R,2021-08-01,0.8019,1.919,2439802,0.801,122976.0,High,No,
R,2021-09-01,0.8041,1.899,2115182,0.7877,122976.0,High,No,
R,2021-10-01,0.8106,1.794,2894832,0.8045,122976.0,High,No,
R,2021-11-01,0.8179,1.698,3232312,0.781,122976.0,High,No,
R,2021-12-01,0.8144,1.628,3368788,0.7589,122976.0,High,No,
R,2022-01-01,0.8032,1.465,3863162,0.8182,122976.0,High,No,
R,2022-02-01,0.8326,1.235,2417047,0.7979,122976.0,High,No,
R,2022-03-01,0.8185,1.738,3447695,0.7644,122976.0,High,No,
R,2022-04-01,0.8234,1.712,3235227,0.7286,122976.0,High,No,
R,2022-05-01,0.8276,1.556,3386118,0.7259,122976.0,High,No,
R,2022-06-01,0.8269,1.457,3529856,0.7859,122976.0,High,No,
R,2022-07-01,0.8209,1.646,3134978,0.7608,122976.0,High,No,
R,2022-08-01,0.8181,2.079,3390975,0.7586,122976.0,High,No,
R,2022-09-01,0.827,1.721,3022850,0.7739,122976.0,High,No,
R,2022-10-01,0.8288,1.782,3818482,0.75,122976.0,High,No,
R,2022-11-01,0.8166,1.995,3864662,0.7577,122976.0,High,No,
R,2022-12-01,0.8229,1.757,3969137,0.8002,122976.0,High,No,
R,2023-01-01,0.8481,1.422,3779306,0.8571,122976.0,High,No,
R,2023-02-01,0.8317,1.759,3388710,0.7979,122976.0,High,No,
R,2023-03-01,0.8271,1.829,4329328,0.805,122976.0,High,No,
R,2023-04-01,0.8429,1.428,3659645,0.8002,122976.0,High,No,
R,2023-05-01,0.8322,1.693,4144628,0.7922,122976.0,High,No,
R,2023-06-01,0.8249,1.702,4215537,0.7635,122976.0,High,No,
R,2023-07-01,0.8195,1.741,3885695,0.7762,122976.0,High,No,
R,2023-08-01,0.8266,1.617,4129478,0.8296,122976.0,High,No,
R,2023-09-01,0.8428,1.24,3811465,0.8012,122976.0,High,No,
R,2023-10-01,0.8375,1.595,5099265,0.8131,122976.0,High,No,
R,2023-11-01,0.8423,1.316,4871735,0.8056,122976.0,High,No,
R,2023-12-01,0.7955,1.936,4808776,0.7683,122976.0,High,No,
R,2024-01-01,0.8296,1.583,4316386,0.7915,122976.0,High,No,
R,2024-02-01,0.8155,1.731,3751540,0.7602,122976.0,High,No,
R,2024-03-01,0.8318,1.56,4367676,0.8238,122976.0,High,No,
R,2024-04-01,0.8367,1.501,4290072,0.7331,122976.0,High,No,
R,2024-05-01,0.8238,1.817,3837145,0.7783,122976.0,High,No,
R,2024-06-01,0.8404,1.433,3642991,0.7988,122976.0,High,No,
R,2024-07-01,0.8285,1.693,3948933,0.7834,122976.0,High,No,
R,2024-08-01,0.8451,1.403,3385843,0.7807,122976.0,High,No,
R,2024-09-01,0.8229,1.681,3606744,0.8227,122976.0,High,No,
R,2024-10-01,0.8368,1.559,4181816,0.7791,122976.0,High,No,
R,2024-11-01,0.8257,1.648,3857288,0.8198,122976.0,High,No,
R,2024-12-01,0.7704,2.349,4011274,0.7487,122976.0,High,No,
R,2025-01-01,0.7748,2.359,4879779,0.7557,122976.0,High,No,
R,2025-02-01,0.7846,2.182,3910610,0.743,122976.0,High,No,
R,2025-03-01,0.846,1.379,4290037,0.8358,122976.0,High,No,
R,2025-04-01,0.8467,1.354,4759502,0.8359,122976.0,High,No,
R,2025-05-01,0.8528,1.389,4660743,0.8358,122976.0,High,No,
R,2025-06-01,0.8655,1.08,4570856,0.8452,122976.0,High,No,
R,2025-07-01,0.8301,1.954,4840921,0.7763,122976.0,High,No,
R,2025-08-01,0.8432,1.706,4416163,0.8292,122976.0,High,No,
R,2025-09-01,0.8445,1.809,4298825,0.8456,122976.0,High,No,
R,2025-10-01,0.8525,1.512,5387963,0.8337,122976.0,High,No,
R,2025-11-01,0.8612,1.341,4559837,0.8587,122976.0,High,No,
R,2025-12-01,0.8448,1.564,5390013,0.8116,122976.0,High,No,
R,2026-01-01,0.8256,1.861,4823620,0.8293,122976.0,High,No,
R,2026-02-01,0.805,2.185,4101933,0.7913,122976.0,High,No,
R,2026-03-01,0.8392,1.901,5396445,0.8211,122976.0,High,No,
W,2017-03-01,0.883,1.555,2226784,0.6599,125784.0,High,No,
W,2017-04-01,0.8758,1.469,2030040,0.65,125784.0,High,No,
W,2017-05-01,0.8605,2.477,2392208,0.6647,125784.0,High,No,
W,2017-06-01,0.894,1.287,2246887,0.6724,125784.0,High,No,
W,2017-07-01,0.9014,1.214,2074337,0.7079,125784.0,High,No,
W,2017-08-01,0.8713,2.066,2399204,0.7189,125784.0,High,No,
W,2017-09-01,0.8786,1.631,1885827,0.7556,125784.0,High,No,
W,2017-10-01,0.8607,2.026,2263788,0.6991,125784.0,High,No,
W,2017-11-01,0.8784,1.366,2104496,0.708,125784.0,High,No,
W,2017-12-01,0.8834,1.341,2068959,0.697,125784.0,High,No,
W,2018-01-01,0.8621,1.587,2223038,0.6344,125784.0,High,No,
W,2018-02-01,0.8465,2.924,1872077,0.7249,125784.0,High,No,
W,2018-03-01,0.8822,1.23,2231525,0.7208,125784.0,High,No,
W,2018-04-01,0.8953,1.181,2271852,0.7586,125784.0,High,No,
W,2018-05-01,0.8879,1.548,2541678,,125784.0,High,No,
W,2018-06-01,0.8741,1.534,2354172,,125784.0,High,No,
W,2018-07-01,0.8991,0.959,2047273,,125784.0,High,No,
W,2018-08-01,0.8941,1.253,2526687,,125784.0,High,No,
W,2018-09-01,0.9013,1.086,2026771,,125784.0,High,No,
W,2018-10-01,0.8838,1.515,2577429,,125784.0,High,No,
W,2018-11-01,0.8705,1.892,2408532,,125784.0,High,No,
W,2018-12-01,0.895,1.25,2279102,,125784.0,High,No,
W,2019-01-01,0.9118,1.06,2527884,,125784.0,High,No,
W,2019-02-01,0.8838,1.378,1891932,,125784.0,High,No,
W,2019-03-01,0.9203,0.94,2258476,,125784.0,High,No,
W,2019-04-01,0.9033,1.151,2381938,,125784.0,High,No,
W,2019-05-01,0.8998,1.141,2482510,,125784.0,High,No,
W,2019-06-01,0.8933,1.255,2287759,,125784.0,High,No,
W,2019-07-01,0.9117,1.033,2395375,,125784.0,High,No,
W,2019-08-01,0.9148,1.14,2384756,,125784.0,High,No,
W,2019-09-01,0.9194,1.062,2085930,,125784.0,High,No,
W,2019-10-01,0.902,1.142,2716627,,125784.0,High,No,
W,2019-11-01,0.8981,1.27,2384234,,125784.0,High,No,
W,2019-12-01,0.8855,1.425,2495767,,125784.0,High,No,
W,2020-01-01,0.8936,1.405,2594934,,125784.0,High,No,
W,2020-02-01,0.8973,1.308,2035917,,125784.0,High,No,
W,2020-03-01,0.8957,1.294,1105032,,125784.0,High,No,
W,2020-06-01,0.8993,0.854,171640,,125784.0,High,No,
W,2020-07-01,0.8804,1.283,286158,,125784.0,High,No,
W,2020-08-01,0.9041,0.803,344661,,125784.0,High,No,
W,2020-09-01,0.8953,0.926,352710,,125784.0,High,No,
W,2020-10-01,0.9081,0.68,499296,,125784.0,High,No,
W,2020-11-01,0.883,1.225,482878,,125784.0,High,No,
W,2020-12-01,0.8963,0.971,519777,,125784.0,High,No,
W,2021-01-01,0.8995,0.898,434722,,125784.0,High,No,
W,2021-02-01,0.879,1.682,408805,,125784.0,High,No,
W,2021-03-01,0.9117,0.702,511751,,125784.0,High,No,
W,2021-04-01,0.9088,0.675,521685,,125784.0,High,No,
W,2021-05-01,0.8953,1.144,476861,,125784.0,High,No,
W,2021-06-01,0.8774,1.119,655837,,125784.0,High,No,
W,2021-07-01,0.8729,1.193,646269,,125784.0,High,No,
W,2021-08-01,0.8671,1.433,788420,,125784.0,High,No,
W,2021-09-01,0.8799,1.2,685539,,125784.0,High,No,
W,2021-10-01,0.8886,1.109,918272,,125784.0,High,No,
W,2021-11-01,0.8714,1.349,1052696,,125784.0,High,No,
W,2021-12-01,0.8938,1.059,998354,,125784.0,High,No,
W,2022-01-01,0.8495,1.607,368230,,125784.0,High,No,
W,2022-02-01,0.9056,0.928,759220,,125784.0,High,No,
W,2022-03-01,0.8931,1.206,1107747,,125784.0,High,No,
W,2022-04-01,0.8916,1.575,1099451,,125784.0,High,No,
W,2022-05-01,0.9011,1.102,1175186,,125784.0,High,No,
W,2022-06-01,0.9126,0.83,1201393,,125784.0,High,No,
W,2022-07-01,0.9001,0.796,1202620,,125784.0,High,No,
W,2022-08-01,0.8997,0.884,1237672,,125784.0,High,No,
W,2022-09-01,0.9041,0.852,1146699,,125784.0,High,No,
W,2022-10-01,0.9091,0.859,1457584,,125784.0,High,No,
W,2022-11-01,0.9004,0.932,1473050,,125784.0,High,No,
W,2022-12-01,0.8973,0.995,1457881,,125784.0,High,No,
W,2023-01-01,0.9162,0.664,1442362,,125784.0,High,No,
W,2023-02-01,0.9038,1.414,1226656,,125784.0,High,No,
W,2023-03-01,0.8906,1.189,1616083,,125784.0,High,No,
W,2023-04-01,0.9061,0.743,1372136,,125784.0,High,No,
W,2023-05-01,0.8988,1.012,1566212,,125784.0,High,No,
W,2023-06-01,0.896,0.884,1622322,,125784.0,High,No,
W,2023-07-01,0.8855,1.243,1449224,,125784.0,High,No,
W,2023-08-01,0.8863,1.558,1549669,,125784.0,High,No,
W,2023-09-01,0.8816,1.592,1212492,,125784.0,High,No,
W,2023-10-01,0.8925,1.159,1745714,,125784.0,High,No,
W,2023-11-01,0.9102,0.961,1713383,,125784.0,High,No,
W,2023-12-01,0.8751,1.425,1524618,,125784.0,High,No,
W,2024-01-01,0.9025,1.227,1421361,,125784.0,High,No,
W,2024-02-01,0.8885,1.573,1191309,,125784.0,High,No,
W,2024-03-01,0.9186,0.924,1411954,,125784.0,High,No,
W,2024-04-01,0.9278,0.598,1630745,,125784.0,High,No,
